,event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench,manager_id
29749,34,68.0,2190.0,1756791.0,1756909.0,616638.0,20.0,22.0,1041.0,2.0,4.0,0.0,60379
29750,35,58.0,2248.0,831532.0,832036.0,525625.0,10.0,20.0,1039.0,1.0,0.0,9.0,60379
29751,36,57.0,2301.0,1594131.0,1594711.0,516759.0,15.0,19.0,1042.0,2.0,4.0,0.0,60379
29752,37,45.0,2346.0,3802267.0,3802906.0,554227.0,35.0,17.0,1040.0,1.0,0.0,5.0,60379
29753,38,56.0,2402.0,2589670.0,2590040.0,559148.0,25.0,17.0,1040.0,0.0,0.0,13.0,60379
29754,1,59.0,59.0,3866409.0,3866690.0,3866410.0,45.0,5.0,1000.0,0.0,0.0,2.0,6155
29755,2,81.0,140.0,2234292.0,2234449.0,2341098.0,25.0,5.0,1001.0,1.0,0.0,5.0,6155
29756,3,95.0,235.0,95522.0,95540.0,492850.0,1.0,5.0,1004.0,1.0,0.0,1.0,6155
29757,4,41.0,276.0,8045269.0,8045334.0,1306528.0,80.0,5.0,1006.0,1.0,0.0,0.0,6155
29758,5,60.0,336.0,4587503.0,4587567.0,1562149.0,45.0,0.0,1008.0,1.0,0.0,2.0,6155
29759,6,56.0,392.0,3564419.0,3564471.0,1337189.0,35.0,0.0,1003.0,0.0,0.0,6.0,6155
29760,7,54.0,446.0,2532384.0,2532543.0,1007902.0,25.0,0.0,1007.0,0.0,0.0,2.0,6155
29761,8,45.0,491.0,2233131.0,2233181.0,775761.0,25.0,0.0,1008.0,0.0,0.0,14.0,6155
29762,9,54.0,545.0,5416191.0,5416248.0,1084233.0,55.0,0.0,1010.0,0.0,0.0,6.0,6155
29763,10,50.0,595.0,1676596.0,1676672.0,880419.0,20.0,0.0,1011.0,0.0,0.0,21.0,6155
29764,11,47.0,642.0,5876562.0,5876592.0,1213004.0,55.0,3.0,1013.0,1.0,0.0,9.0,6155
29765,12,53.0,695.0,4290509.0,4290547.0,1326169.0,40.0,25.0,1016.0,2.0,0.0,3.0,6155
29766,13,65.0,760.0,4273634.0,4273666.0,1469038.0,40.0,3.0,1016.0,2.0,0.0,1.0,6155
29767,14,56.0,816.0,6096389.0,6096442.0,1738765.0,60.0,3.0,1019.0,0.0,0.0,0.0,6155
29768,15,42.0,858.0,7902446.0,7902475.0,2107226.0,75.0,2.0,1020.0,1.0,0.0,2.0,6155
29769,16,70.0,928.0,361336.0,361364.0,1489436.0,5.0,28.0,1019.0,2.0,0.0,13.0,6155
29770,17,89.0,1017.0,1006113.0,1006193.0,1139561.0,10.0,23.0,1021.0,1.0,0.0,17.0,6155
29771,18,59.0,1076.0,3818037.0,3818122.0,1185860.0,35.0,7.0,1028.0,1.0,0.0,6.0,6155
29772,19,69.0,1145.0,4882212.0,4882260.0,1343917.0,45.0,7.0,1032.0,0.0,0.0,9.0,6155
29773,20,57.0,1202.0,6451169.0,6451315.0,1555119.0,60.0,5.0,1034.0,1.0,0.0,3.0,6155
29774,21,72.0,1274.0,2101759.0,2101799.0,1405945.0,20.0,10.0,1032.0,2.0,0.0,7.0,6155
29775,22,55.0,1329.0,2174589.0,2174716.0,1221327.0,20.0,10.0,1037.0,0.0,0.0,7.0,6155
29776,23,67.0,1396.0,2867010.0,2867083.0,1122697.0,30.0,4.0,1038.0,1.0,0.0,8.0,6155
29777,24,115.0,1511.0,2696512.0,2696532.0,1160224.0,25.0,5.0,1036.0,3.0,0.0,3.0,6155
29778,25,93.0,1604.0,2216669.0,2216741.0,1107103.0,20.0,22.0,1032.0,1.0,0.0,2.0,6155
29779,26,87.0,1691.0,1083705.0,1083749.0,964672.0,10.0,35.0,1033.0,2.0,0.0,2.0,6155
29780,27,58.0,1749.0,3622005.0,3622100.0,938931.0,35.0,35.0,1033.0,0.0,0.0,8.0,6155
29781,28,49.0,1798.0,7134522.0,7134595.0,1117347.0,65.0,35.0,1033.0,0.0,0.0,10.0,6155
29782,29,59.0,1853.0,1800126.0,1800148.0,1020839.0,20.0,25.0,1026.0,4.0,4.0,1.0,6155
29783,30,55.0,1908.0,2019989.0,2020139.0,948828.0,20.0,4.0,1022.0,0.0,0.0,19.0,6155
29784,31,60.0,1968.0,358395.0,358465.0,728605.0,5.0,3.0,1030.0,1.0,0.0,13.0,6155
29785,32,75.0,2043.0,2024821.0,2024930.0,728400.0,20.0,3.0,1035.0,0.0,0.0,13.0,6155
29786,33,72.0,2115.0,1965626.0,1965673.0,680028.0,20.0,4.0,1036.0,1.0,0.0,0.0,6155
29787,34,80.0,2195.0,716391.0,716537.0,574265.0,10.0,4.0,1039.0,0.0,0.0,9.0,6155
29788,35,55.0,2250.0,1368605.0,1368660.0,509134.0,15.0,1.0,1034.0,2.0,0.0,21.0,6155
29789,36,63.0,2313.0,696577.0,696599.0,437273.0,10.0,1.0,1035.0,0.0,0.0,12.0,6155
29790,37,52.0,2365.0,2051436.0,2051478.0,432236.0,20.0,9.0,1031.0,2.0,0.0,4.0,6155
29791,38,60.0,2425.0,1780891.0,1780917.0,415371.0,20.0,9.0,1035.0,0.0,0.0,6.0,6155
29792,1,61.0,61.0,3358109.0,3360861.0,3358110.0,40.0,5.0,1000.0,0.0,0.0,8.0,70219
29793,2,64.0,125.0,6151164.0,6151671.0,4710201.0,65.0,5.0,1001.0,1.0,0.0,6.0,70219
29794,3,70.0,195.0,3901894.0,3902618.0,4067544.0,40.0,0.0,1009.0,0.0,0.0,10.0,70219
29795,4,60.0,255.0,2555013.0,2555490.0,3175090.0,30.0,0.0,1010.0,1.0,0.0,1.0,70219
29796,5,54.0,309.0,6502742.0,6503210.0,3713171.0,65.0,0.0,1011.0,1.0,0.0,2.0,70219
29797,6,69.0,378.0,1485592.0,1485795.0,2302367.0,15.0,3.0,1012.0,1.0,0.0,0.0,70219
29798,7,54.0,432.0,2672310.0,2672984.0,1824582.0,30.0,2.0,1014.0,1.0,0.0,1.0,70219
29799,8,43.0,475.0,2927649.0,2928272.0,1556639.0,30.0,0.0,1021.0,1.0,0.0,1.0,70219
29800,9,57.0,532.0,4584112.0,4584887.0,1729379.0,45.0,8.0,1025.0,1.0,0.0,5.0,70219
29801,10,45.0,577.0,2948343.0,2949316.0,1626239.0,30.0,8.0,1028.0,0.0,0.0,9.0,70219
29802,11,42.0,619.0,7385084.0,7385269.0,2208794.0,70.0,5.0,1029.0,2.0,0.0,1.0,70219
29803,12,29.0,648.0,9954845.0,9954949.0,3371980.0,95.0,2.0,1027.0,1.0,0.0,17.0,70219
29804,13,60.0,700.0,5438853.0,5438935.0,3910950.0,55.0,4.0,1025.0,3.0,8.0,0.0,70219
29805,14,46.0,746.0,8775904.0,8776120.0,4486686.0,85.0,2.0,1027.0,1.0,0.0,9.0,70219
29806,15,55.0,801.0,4163594.0,4164276.0,4346358.0,40.0,1.0,1026.0,1.0,0.0,15.0,70219
29807,16,49.0,846.0,4949724.0,4950276.0,4482987.0,50.0,0.0,1029.0,2.0,4.0,16.0,70219
29808,17,52.0,898.0,6955932.0,6956090.0,4835931.0,65.0,67.0,1034.0,1.0,0.0,5.0,70219
29809,18,66.0,960.0,1923935.0,1925011.0,4562271.0,20.0,26.0,1033.0,2.0,4.0,3.0,70219
29810,19,80.0,1040.0,2310908.0,2311886.0,4256613.0,25.0,18.0,1036.0,1.0,0.0,3.0,70219
29811,20,57.0,1097.0,6451169.0,6452323.0,4431961.0,60.0,2.0,1036.0,1.0,0.0,2.0,70219
29812,21,90.0,1187.0,302055.0,302355.0,3610464.0,5.0,2.0,1039.0,0.0,0.0,2.0,70219
29813,22,58.0,1245.0,1547390.0,1548163.0,3250095.0,15.0,4.0,1040.0,0.0,0.0,9.0,70219
29814,23,66.0,1311.0,2993389.0,2994286.0,3122291.0,30.0,4.0,1045.0,0.0,0.0,11.0,70219
29815,24,123.0,1434.0,1744938.0,1745436.0,2786182.0,20.0,13.0,1045.0,1.0,0.0,18.0,70219
29816,25,91.0,1525.0,2675979.0,2676122.0,2692002.0,25.0,17.0,1040.0,3.0,0.0,1.0,70219
29817,26,98.0,1623.0,197492.0,197889.0,2189542.0,5.0,12.0,1039.0,1.0,0.0,10.0,70219
29818,27,52.0,1675.0,6517776.0,6519005.0,2258168.0,60.0,3.0,1038.0,1.0,0.0,2.0,70219
29819,28,57.0,1732.0,5040392.0,5041643.0,2344471.0,45.0,0.0,1039.0,1.0,0.0,1.0,70219
29820,29,23.0,1751.0,9776957.0,9777029.0,2864421.0,90.0,15.0,1035.0,2.0,4.0,0.0,70219
29821,30,58.0,1805.0,1470331.0,1470711.0,2753321.0,15.0,9.0,1032.0,2.0,4.0,9.0,70219
29822,31,51.0,1856.0,1139800.0,1140366.0,2467236.0,15.0,5.0,1035.0,1.0,0.0,3.0,70219
29823,32,94.0,1950.0,348897.0,349184.0,1996374.0,5.0,2.0,1037.0,1.0,0.0,3.0,70219
29824,33,71.0,2021.0,2045919.0,2046541.0,1875425.0,20.0,2.0,1039.0,0.0,0.0,14.0,70219
29825,34,66.0,2079.0,1988346.0,1988480.0,1876506.0,20.0,28.0,1038.0,3.0,8.0,0.0,70219
29826,35,52.0,2131.0,2049659.0,2050622.0,1768681.0,20.0,31.0,1037.0,1.0,0.0,5.0,70219
29827,36,43.0,2174.0,5343950.0,5344630.0,1831297.0,50.0,31.0,1043.0,0.0,0.0,14.0,70219
29828,37,39.0,2209.0,5814934.0,5814982.0,1982861.0,55.0,13.0,1033.0,3.0,4.0,5.0,70219
29829,38,74.0,2283.0,327554.0,327767.0,1715332.0,5.0,6.0,1035.0,1.0,0.0,0.0,70219
29830,1,39.0,39.0,7945140.0,7949026.0,7945140.0,95.0,0.0,1000.0,0.0,0.0,8.0,559934
29831,2,73.0,112.0,4057480.0,4065005.0,6374099.0,45.0,5.0,1000.0,1.0,0.0,12.0,559934
29832,3,72.0,184.0,3485574.0,3490895.0,5129998.0,40.0,14.0,999.0,1.0,0.0,5.0,559934
29833,4,65.0,249.0,1451249.0,1453728.0,3774260.0,15.0,4.0,999.0,1.0,0.0,9.0,559934
29834,5,55.0,304.0,6187320.0,6191935.0,4141628.0,65.0,3.0,1002.0,1.0,0.0,5.0,559934
29835,6,72.0,376.0,1162772.0,1164609.0,2475393.0,15.0,5.0,1000.0,1.0,0.0,11.0,559934
29836,7,42.0,418.0,6348303.0,6354892.0,2841992.0,65.0,5.0,1003.0,0.0,0.0,6.0,559934
29837,8,49.0,467.0,1537145.0,1539085.0,2068313.0,15.0,30.0,1004.0,2.0,0.0,14.0,559934
29838,9,51.0,518.0,6457140.0,6463325.0,2566550.0,65.0,30.0,1006.0,0.0,0.0,5.0,559934
29839,10,37.0,555.0,5999716.0,6005541.0,2839009.0,60.0,33.0,1010.0,1.0,0.0,7.0,559934
29840,11,42.0,597.0,7341934.0,7345085.0,3364283.0,70.0,4.0,1011.0,1.0,0.0,13.0,559934
29841,12,28.0,625.0,10080496.0,10081487.0,4531338.0,95.0,0.0,1010.0,1.0,0.0,11.0,559934
29842,13,82.0,707.0,1155581.0,1158684.0,3583137.0,15.0,2.0,1005.0,0.0,0.0,11.0,559934
29843,14,77.0,784.0,1166908.0,1168990.0,2918777.0,15.0,2.0,1013.0,1.0,0.0,6.0,559934
29844,15,60.0,844.0,2741948.0,2747972.0,2614981.0,30.0,2.0,1015.0,0.0,0.0,11.0,559934
29845,16,42.0,886.0,7411371.0,7415950.0,2906187.0,70.0,1.0,1022.0,1.0,0.0,17.0,559934
29846,17,47.0,933.0,7756827.0,7758135.0,3652508.0,75.0,3.0,1023.0,1.0,0.0,4.0,559934
29847,18,56.0,989.0,4685629.0,4690719.0,3657879.0,45.0,15.0,1018.0,1.0,0.0,16.0,559934
29848,19,78.0,1067.0,2634555.0,2640297.0,3467458.0,25.0,15.0,1021.0,0.0,0.0,10.0,559934
29849,20,58.0,1125.0,6199029.0,6202414.0,3647891.0,60.0,6.0,1021.0,2.0,0.0,24.0,559934
29850,21,66.0,1191.0,3034612.0,3040387.0,3494077.0,30.0,6.0,1023.0,0.0,0.0,15.0,559934
29851,22,73.0,1264.0,224781.0,225067.0,2746523.0,5.0,0.0,1024.0,2.0,0.0,11.0,559934
29852,23,46.0,1310.0,10096192.0,10097166.0,3142023.0,95.0,0.0,1026.0,1.0,0.0,20.0,559934
29853,24,129.0,1439.0,1305990.0,1307296.0,2668435.0,15.0,0.0,1026.0,3.0,0.0,18.0,559934
29854,25,89.0,1528.0,2905805.0,2909720.0,2618118.0,30.0,0.0,1026.0,0.0,0.0,2.0,559934
29855,26,50.0,1578.0,8372866.0,8373252.0,3131328.0,75.0,16.0,1023.0,2.0,0.0,23.0,559934
29856,27,45.0,1623.0,8950798.0,8957117.0,3334635.0,80.0,8.0,1015.0,0.0,0.0,14.0,559934
29857,28,59.0,1682.0,4344517.0,4352190.0,3372915.0,40.0,13.0,1024.0,1.0,0.0,12.0,559934
29858,29,80.0,1762.0,155441.0,156652.0,2638736.0,5.0,13.0,1022.0,0.0,0.0,6.0,559934
29859,30,57.0,1815.0,1696699.0,1699825.0,2552253.0,15.0,52.0,1022.0,2.0,4.0,1.0,559934
29860,31,49.0,1864.0,1318416.0,1323125.0,2311950.0,15.0,52.0,1024.0,0.0,0.0,2.0,559934
29861,32,111.0,1975.0,25693.0,25873.0,1594994.0,1.0,71.0,1021.0,1.0,0.0,2.0,559934
29862,33,96.0,2071.0,135964.0,136367.0,1165007.0,5.0,2.0,1024.0,2.0,0.0,10.0,559934
29863,34,79.0,2150.0,828351.0,828714.0,982409.0,10.0,26.0,1030.0,1.0,0.0,0.0,559934
29864,35,53.0,2203.0,1615666.0,1622421.0,903188.0,15.0,26.0,1031.0,0.0,0.0,8.0,559934
29865,36,40.0,2243.0,6762077.0,6764697.0,1001329.0,60.0,29.0,1036.0,1.0,0.0,20.0,559934
29866,37,53.0,2296.0,1699745.0,1705537.0,958047.0,15.0,29.0,1035.0,0.0,0.0,0.0,559934
29867,38,34.0,2330.0,9558622.0,9558841.0,1171074.0,85.0,1.0,1033.0,3.0,0.0,15.0,559934
29868,1,52.0,52.0,5624434.0,5636955.0,5624432.0,70.0,0.0,1000.0,0.0,0.0,4.0,594967
29869,2,77.0,117.0,3210443.0,3210576.0,5856743.0,35.0,4.0,1000.0,4.0,12.0,2.0,594967
29870,3,77.0,194.0,2116905.0,2123051.0,4235630.0,25.0,4.0,1007.0,0.0,0.0,10.0,594967
29871,4,62.0,256.0,1951856.0,1956946.0,3130280.0,20.0,4.0,1011.0,0.0,0.0,9.0,594967
29872,5,57.0,313.0,5550284.0,5555766.0,3415927.0,55.0,4.0,1014.0,1.0,0.0,5.0,594967
29873,6,79.0,392.0,627360.0,628437.0,1374834.0,10.0,7.0,1016.0,2.0,0.0,3.0,594967
29874,7,42.0,434.0,6540144.0,6545860.0,1730454.0,65.0,4.0,1017.0,1.0,0.0,2.0,594967
29875,8,25.0,451.0,9261593.0,9262185.0,3232586.0,90.0,28.0,1016.0,3.0,8.0,5.0,594967
29876,9,57.0,508.0,4584112.0,4590138.0,3258514.0,45.0,13.0,1019.0,1.0,0.0,4.0,594967
29877,10,41.0,549.0,4478038.0,4484554.0,3231562.0,45.0,7.0,1016.0,1.0,0.0,14.0,594967
29878,11,42.0,591.0,7149642.0,7155649.0,3720110.0,70.0,7.0,1016.0,0.0,0.0,2.0,594967
29879,12,36.0,627.0,8769593.0,8771089.0,4451406.0,85.0,0.0,1014.0,2.0,0.0,1.0,594967
29880,13,53.0,680.0,6848335.0,6852815.0,4810068.0,65.0,0.0,1014.0,0.0,0.0,0.0,594967
29881,14,70.0,746.0,2451487.0,2452532.0,4494354.0,25.0,4.0,1013.0,3.0,4.0,3.0,594967
29882,15,52.0,798.0,5020667.0,5025816.0,4476565.0,50.0,8.0,1015.0,1.0,0.0,0.0,594967
29883,16,40.0,838.0,8054312.0,8058344.0,4799685.0,75.0,23.0,1018.0,1.0,0.0,2.0,594967
29884,17,72.0,910.0,3648221.0,3652534.0,4439290.0,35.0,28.0,1023.0,1.0,0.0,0.0,594967
29885,18,59.0,961.0,3944761.0,3947268.0,4535817.0,40.0,33.0,1023.0,3.0,8.0,0.0,594967
29886,19,90.0,1051.0,654553.0,657688.0,3946275.0,10.0,33.0,1027.0,0.0,0.0,2.0,594967
29887,20,70.0,1121.0,2887870.0,2890937.0,3776241.0,30.0,19.0,1029.0,2.0,0.0,10.0,594967
29888,21,91.0,1212.0,276742.0,278672.0,2953748.0,5.0,14.0,1033.0,1.0,0.0,4.0,594967
29889,22,56.0,1268.0,2106677.0,2110562.0,2659327.0,20.0,20.0,1037.0,1.0,0.0,8.0,594967
29890,23,75.0,1339.0,984824.0,987332.0,2413627.0,10.0,21.0,1041.0,2.0,4.0,6.0,594967
29891,24,112.0,1451.0,3067846.0,3071235.0,2405426.0,30.0,18.0,1043.0,1.0,0.0,7.0,594967
29892,25,93.0,1544.0,2148368.0,2151822.0,2281820.0,20.0,18.0,1044.0,0.0,0.0,1.0,594967
29893,26,68.0,1612.0,5183920.0,5186364.0,2422844.0,50.0,14.0,1043.0,2.0,0.0,2.0,594967
29894,27,58.0,1670.0,3891534.0,3899365.0,2366053.0,35.0,13.0,1041.0,1.0,0.0,0.0,594967
29895,28,65.0,1735.0,2358374.0,2364661.0,2288249.0,25.0,11.0,1044.0,1.0,0.0,4.0,594967
29896,29,41.0,1776.0,4954359.0,4957056.0,2373538.0,45.0,54.0,1045.0,1.0,0.0,0.0,594967
29897,30,48.0,1812.0,4744594.0,4745104.0,2621933.0,45.0,28.0,1046.0,4.0,12.0,6.0,594967
29898,31,38.0,1850.0,3823477.0,3831810.0,2582015.0,35.0,26.0,1041.0,0.0,0.0,26.0,594967
29899,32,70.0,1920.0,2714507.0,2718646.0,2503688.0,25.0,26.0,1048.0,0.0,0.0,4.0,594967
29900,33,56.0,1976.0,5763930.0,5766782.0,2606657.0,55.0,10.0,1051.0,1.0,0.0,9.0,594967
29901,34,74.0,2050.0,1155781.0,1161085.0,2307247.0,15.0,10.0,1054.0,0.0,0.0,3.0,594967
29902,35,54.0,2100.0,1603933.0,1604681.0,2216771.0,15.0,7.0,1050.0,3.0,4.0,6.0,594967
29903,36,44.0,2140.0,5292507.0,5295594.0,2316315.0,50.0,18.0,1048.0,2.0,4.0,18.0,594967
29904,37,43.0,2179.0,4469972.0,4472360.0,2404753.0,40.0,3.0,1046.0,2.0,4.0,1.0,594967
29905,38,41.0,2220.0,7526202.0,7528849.0,2566649.0,70.0,1.0,1043.0,1.0,0.0,0.0,594967
29906,1,69.0,69.0,1548384.0,1576899.0,1548384.0,20.0,0.0,1000.0,0.0,0.0,2.0,1029055
29907,2,64.0,133.0,6151164.0,6160506.0,3451808.0,65.0,0.0,1000.0,1.0,0.0,1.0,1029055
29908,3,85.0,218.0,745230.0,750809.0,1682612.0,10.0,1.0,1003.0,1.0,0.0,0.0,1029055
29909,4,40.0,258.0,8252747.0,8258444.0,2906710.0,85.0,0.0,1004.0,1.0,0.0,8.0,1029055
29910,5,42.0,300.0,9251369.0,9256665.0,4446292.0,90.0,0.0,1004.0,0.0,0.0,0.0,1029055
29911,6,68.0,368.0,1634183.0,1637752.0,3118477.0,20.0,3.0,1005.0,2.0,0.0,2.0,1029055
29912,7,73.0,437.0,261251.0,262072.0,1534930.0,5.0,1.0,1006.0,2.0,4.0,2.0,1029055
29913,8,39.0,476.0,4021892.0,4038243.0,1512457.0,40.0,1.0,1007.0,0.0,0.0,6.0,1029055
29914,9,73.0,549.0,647190.0,652096.0,932723.0,10.0,1.0,1009.0,0.0,0.0,2.0,1029055
29915,10,33.0,582.0,7323772.0,7336623.0,1394723.0,70.0,1.0,1014.0,0.0,0.0,16.0,1029055
29916,11,44.0,626.0,6848031.0,6848480.0,1894128.0,65.0,3.0,1015.0,4.0,0.0,1.0,1029055
29917,12,63.0,689.0,1896616.0,1903522.0,1554070.0,20.0,3.0,1017.0,0.0,0.0,2.0,1029055
29918,13,93.0,782.0,289700.0,291558.0,860694.0,5.0,3.0,1018.0,2.0,0.0,6.0,1029055
29919,14,64.0,846.0,3739124.0,3750138.0,890542.0,35.0,3.0,1025.0,0.0,0.0,0.0,1029055
29920,15,63.0,909.0,2098387.0,2108776.0,704044.0,20.0,3.0,1027.0,0.0,0.0,0.0,1029055
29921,16,40.0,949.0,8096560.0,8100232.0,954226.0,75.0,3.0,1028.0,2.0,0.0,4.0,1029055
29922,17,55.0,1004.0,6375477.0,6381125.0,1461804.0,60.0,3.0,1028.0,0.0,0.0,2.0,1029055
29923,18,68.0,1072.0,1541916.0,1545140.0,1286278.0,15.0,0.0,1027.0,3.0,0.0,1.0,1029055
29924,19,84.0,1156.0,1443873.0,1452390.0,1112667.0,15.0,0.0,1030.0,0.0,0.0,0.0,1029055
29925,20,82.0,1238.0,762831.0,765716.0,819659.0,10.0,0.0,1032.0,2.0,0.0,8.0,1029055
29926,21,52.0,1290.0,6291653.0,6295921.0,1089457.0,60.0,24.0,1037.0,1.0,0.0,16.0,1029055
29927,22,42.0,1332.0,7015738.0,7026968.0,1171595.0,65.0,12.0,1042.0,1.0,0.0,6.0,1029055
29928,23,56.0,1388.0,7243550.0,7255495.0,1285290.0,65.0,3.0,1044.0,1.0,0.0,15.0,1029055
29929,24,137.0,1525.0,715565.0,719954.0,934576.0,10.0,2.0,1044.0,1.0,0.0,13.0,1029055
29930,25,82.0,1607.0,4580498.0,4587579.0,1063858.0,45.0,1.0,1044.0,1.0,0.0,9.0,1029055
29931,26,80.0,1687.0,2279095.0,2289533.0,1026843.0,25.0,2.0,1037.0,1.0,0.0,12.0,1029055
29932,27,42.0,1729.0,9949552.0,9953674.0,1248336.0,90.0,7.0,1041.0,1.0,0.0,3.0,1029055
29933,28,61.0,1790.0,3453125.0,3470174.0,1250119.0,35.0,7.0,1042.0,0.0,0.0,10.0,1029055
29934,29,58.0,1848.0,1812002.0,1820391.0,1092481.0,20.0,7.0,1040.0,0.0,0.0,5.0,1029055
29935,30,38.0,1886.0,8093715.0,8105445.0,1270950.0,75.0,7.0,1039.0,0.0,0.0,0.0,1029055
29936,31,28.0,1914.0,7754567.0,7771320.0,1450694.0,70.0,7.0,1039.0,0.0,0.0,0.0,1029055
29937,32,79.0,1993.0,1642327.0,1642817.0,1336751.0,15.0,14.0,1032.0,4.0,0.0,14.0,1029055
29938,33,45.0,2038.0,8576906.0,8578799.0,1616563.0,80.0,3.0,1027.0,1.0,0.0,17.0,1029055
29939,34,48.0,2086.0,4894299.0,4904529.0,1772609.0,45.0,18.0,1029.0,0.0,0.0,0.0,1029055
29940,35,67.0,2153.0,127859.0,129263.0,1470675.0,5.0,18.0,1029.0,0.0,0.0,0.0,1029055
29941,36,40.0,2193.0,6816602.0,6817868.0,1578282.0,60.0,11.0,1030.0,3.0,0.0,9.0,1029055
29942,37,46.0,2239.0,3306386.0,3322958.0,1587918.0,30.0,11.0,1030.0,0.0,0.0,10.0,1029055
29943,38,47.0,2286.0,5194046.0,5209678.0,1673223.0,50.0,11.0,1030.0,0.0,0.0,5.0,1029055
29944,1,31.0,31.0,8460637.0,8465129.0,8460636.0,100.0,0.0,1000.0,0.0,0.0,5.0,1660672
29945,2,62.0,57.0,6659289.0,6659343.0,9238675.0,70.0,25.0,1000.0,10.0,36.0,2.0,1660672
29946,3,70.0,127.0,4013184.0,4027547.0,8713050.0,45.0,14.0,997.0,1.0,0.0,5.0,1660672
29947,4,81.0,208.0,106513.0,107245.0,7019290.0,5.0,3.0,998.0,1.0,0.0,3.0,1660672
29948,5,59.0,267.0,4904735.0,4920950.0,6757794.0,50.0,2.0,999.0,1.0,0.0,9.0,1660672
29949,6,41.0,308.0,7208112.0,7215695.0,7201529.0,70.0,3.0,997.0,1.0,0.0,3.0,1660672
29950,7,42.0,350.0,6540144.0,6555570.0,7318689.0,65.0,3.0,1000.0,1.0,0.0,16.0,1660672
29951,8,27.0,377.0,8435395.0,8457176.0,7632579.0,80.0,7.0,999.0,0.0,0.0,8.0,1660672
29952,9,44.0,421.0,8538989.0,8554052.0,7832314.0,85.0,7.0,1004.0,0.0,0.0,0.0,1660672
29953,10,34.0,455.0,7241438.0,7249654.0,7890328.0,70.0,8.0,1003.0,2.0,0.0,0.0,1660672
29954,11,39.0,494.0,7988567.0,8007121.0,8053498.0,75.0,8.0,1001.0,0.0,0.0,0.0,1660672
29955,12,26.0,520.0,10298257.0,10299656.0,8479378.0,100.0,11.0,998.0,2.0,0.0,2.0,1660672
29956,13,58.0,578.0,5689921.0,5706472.0,8311496.0,55.0,11.0,997.0,0.0,0.0,0.0,1660672
29957,14,59.0,637.0,5431043.0,5441358.0,8198822.0,55.0,5.0,991.0,2.0,0.0,0.0,1660672
29958,15,80.0,717.0,213109.0,215050.0,7387642.0,5.0,9.0,992.0,1.0,0.0,0.0,1660672
29959,16,45.0,762.0,6362672.0,6377997.0,7380592.0,60.0,7.0,991.0,1.0,0.0,10.0,1660672
29960,17,50.0,812.0,7275156.0,7279849.0,7394591.0,70.0,8.0,991.0,1.0,0.0,3.0,1660672
29961,18,52.0,864.0,5654534.0,5669795.0,7210666.0,55.0,8.0,992.0,0.0,0.0,2.0,1660672
29962,19,46.0,910.0,9699161.0,9701178.0,7509792.0,90.0,2.0,993.0,1.0,0.0,2.0,1660672
29963,20,76.0,986.0,1649729.0,1656545.0,7109208.0,15.0,1.0,991.0,2.0,0.0,0.0,1660672
29964,21,36.0,1022.0,9545990.0,9547394.0,7382714.0,90.0,1.0,992.0,1.0,0.0,1.0,1660672
29965,22,38.0,1060.0,8520290.0,8533139.0,7536542.0,80.0,1.0,991.0,1.0,0.0,0.0,1660672
29966,23,58.0,1118.0,6391438.0,6410107.0,7556078.0,60.0,0.0,988.0,1.0,0.0,11.0,1660672
29967,24,39.0,1157.0,10190665.0,10190906.0,7942596.0,95.0,5.0,988.0,1.0,0.0,-2.0,1660672
29968,25,48.0,1205.0,9934416.0,9934839.0,8114233.0,90.0,2.0,987.0,1.0,0.0,1.0,1660672
29969,26,44.0,1249.0,9130054.0,9130919.0,8160345.0,85.0,4.0,988.0,1.0,0.0,0.0,1660672
29970,27,67.0,1316.0,1180846.0,1189888.0,7979376.0,15.0,19.0,986.0,1.0,0.0,8.0,1660672
29971,28,35.0,1351.0,9661015.0,9662081.0,8058769.0,90.0,46.0,989.0,1.0,0.0,3.0,1660672
29972,29,74.0,1425.0,410866.0,411769.0,7597104.0,5.0,29.0,991.0,1.0,0.0,2.0,1660672
29973,30,87.0,1512.0,1487.0,1515.0,7054587.0,1.0,24.0,997.0,1.0,0.0,1.0,1660672
29974,31,37.0,1549.0,4422447.0,4432537.0,7003387.0,40.0,37.0,999.0,1.0,0.0,9.0,1660672
29975,32,41.0,1590.0,9001127.0,9002202.0,7090911.0,80.0,34.0,998.0,1.0,0.0,0.0,1660672
29976,33,82.0,1672.0,672273.0,676974.0,6757705.0,10.0,34.0,998.0,0.0,0.0,1.0,1660672
29977,34,20.0,1692.0,10730966.0,10736918.0,6980042.0,95.0,34.0,1001.0,0.0,0.0,0.0,1660672
29978,35,37.0,1729.0,7571372.0,7607890.0,7026278.0,70.0,34.0,1002.0,0.0,0.0,10.0,1660672
29979,36,39.0,1768.0,6833577.0,6864384.0,7053771.0,60.0,34.0,1005.0,0.0,0.0,9.0,1660672
29980,37,65.0,1833.0,369429.0,374179.0,6754505.0,5.0,34.0,1006.0,0.0,0.0,4.0,1660672
29981,38,39.0,1872.0,7894056.0,7917725.0,6795958.0,70.0,34.0,1004.0,0.0,0.0,6.0,1660672
29982,1,57.0,57.0,4384115.0,4435796.0,4384115.0,55.0,0.0,1000.0,0.0,0.0,3.0,1737329
